product_id,product_name,product_features,discount(%),price(INR),rating
1870,Sony Laptop Model 1870,"Ryzen 7, 16GB RAM, 1TB SSD",19,100172,3.2
1871,HP Smartwatch Model 1871,"Heart Rate, AMOLED Display",28,142716,3.6
1872,Sony Mobile Model 1872,"108MP Camera, 4000mAh Battery, 5G",22,118046,4.2
1873,Dell Laptop Model 1873,"i7, 8GB RAM, 256GB SSD",24,102918,3.8
1874,Lenovo Laptop Model 1874,"Ryzen 7, 32GB RAM, 512GB SSD",18,148139,3.4
1875,Apple Smartwatch Model 1875,"Heart Rate, AMOLED Display",7,81314,3.8
1876,HP Laptop Model 1876,"i7, 32GB RAM, 256GB SSD",16,140452,4.0
1877,HP Smartwatch Model 1877,"Heart Rate, LCD Display",22,109319,3.0
1878,Acer Smartwatch Model 1878,"SpO2, AMOLED Display",45,109531,4.0
1879,Lenovo Mobile Model 1879,"50MP Camera, 5000mAh Battery, 5G",9,123882,3.2
1880,OnePlus Mobile Model 1880,"64MP Camera, 5000mAh Battery, 5G",47,56417,4.5
1881,Dell Mobile Model 1881,"108MP Camera, 4000mAh Battery, 5G",19,15780,3.4
1882,Lenovo Mobile Model 1882,"64MP Camera, 6000mAh Battery, 5G",13,116934,4.9
1883,OnePlus Mobile Model 1883,"50MP Camera, 4000mAh Battery, 5G",8,29067,4.2
1884,Asus Smartwatch Model 1884,"SpO2, LCD Display",31,25935,4.2
1885,HP Smartwatch Model 1885,"Heart Rate, LCD Display",33,112035,3.4
1886,Xiaomi Smartwatch Model 1886,"Heart Rate, AMOLED Display",19,8647,4.5
1887,Dell Laptop Model 1887,"Ryzen 5, 8GB RAM, 1TB SSD",32,99478,3.6
1888,Acer Smartwatch Model 1888,"GPS, AMOLED Display",29,74540,4.2
1889,Apple Smartwatch Model 1889,"Heart Rate, LCD Display",18,122687,3.3
1890,Apple Laptop Model 1890,"Ryzen 5, 8GB RAM, 1TB SSD",24,48539,3.1
1891,OnePlus Smartwatch Model 1891,"SpO2, LCD Display",31,38730,4.3
1892,Lenovo Mobile Model 1892,"108MP Camera, 5000mAh Battery, 5G",25,107753,3.4
1893,Asus Mobile Model 1893,"50MP Camera, 6000mAh Battery, 5G",40,129149,4.3
1894,Samsung Smartwatch Model 1894,"Heart Rate, AMOLED Display",7,103677,3.4
1895,Apple Smartwatch Model 1895,"SpO2, AMOLED Display",7,21340,4.6
1896,Samsung Laptop Model 1896,"i7, 32GB RAM, 256GB SSD",35,138118,3.1
1897,Apple Mobile Model 1897,"64MP Camera, 5000mAh Battery, 5G",45,88783,5.0
1898,HP Smartwatch Model 1898,"Heart Rate, LCD Display",35,131452,3.5
1899,Xiaomi Laptop Model 1899,"Ryzen 5, 8GB RAM, 512GB SSD",27,25045,3.6
1900,Acer Mobile Model 1900,"64MP Camera, 4000mAh Battery, 5G",31,67889,3.6
1901,HP Smartwatch Model 1901,"GPS, LCD Display",13,36776,4.8
1902,Xiaomi Smartwatch Model 1902,"Heart Rate, AMOLED Display",19,8296,4.6
1903,OnePlus Smartwatch Model 1903,"GPS, AMOLED Display",10,143631,4.3
1904,Acer Smartwatch Model 1904,"GPS, LCD Display",36,144616,3.3
1905,Sony Mobile Model 1905,"108MP Camera, 6000mAh Battery, 5G",8,132566,5.0
1906,OnePlus Mobile Model 1906,"108MP Camera, 4000mAh Battery, 5G",29,83074,3.5
1907,Asus Smartwatch Model 1907,"SpO2, LCD Display",7,26313,4.7
1908,HP Smartwatch Model 1908,"GPS, AMOLED Display",26,106216,3.4
1909,Dell Smartwatch Model 1909,"SpO2, LCD Display",45,69889,3.6
1910,Acer Smartwatch Model 1910,"GPS, LCD Display",11,27647,3.5
1911,Xiaomi Smartwatch Model 1911,"GPS, AMOLED Display",27,124024,3.5
1912,Lenovo Mobile Model 1912,"64MP Camera, 4000mAh Battery, 5G",10,149731,4.6
1913,HP Laptop Model 1913,"Ryzen 5, 8GB RAM, 512GB SSD",45,76840,4.9
1914,Samsung Laptop Model 1914,"Ryzen 5, 16GB RAM, 1TB SSD",12,142815,4.8
1915,HP Smartwatch Model 1915,"GPS, AMOLED Display",5,17328,3.4
1916,HP Smartwatch Model 1916,"SpO2, AMOLED Display",13,54071,3.8
1917,Samsung Laptop Model 1917,"i7, 8GB RAM, 512GB SSD",17,134724,3.5
1918,Asus Laptop Model 1918,"Ryzen 7, 8GB RAM, 512GB SSD",23,110961,4.2
1919,HP Smartwatch Model 1919,"SpO2, AMOLED Display",24,141217,3.5
1920,Sony Mobile Model 1920,"64MP Camera, 6000mAh Battery, 5G",5,95459,3.9
1921,Dell Laptop Model 1921,"Ryzen 5, 32GB RAM, 512GB SSD",37,84389,3.8
1922,HP Laptop Model 1922,"i7, 32GB RAM, 512GB SSD",31,26849,4.5
1923,Dell Laptop Model 1923,"Ryzen 7, 8GB RAM, 256GB SSD",42,38725,3.4
1924,HP Mobile Model 1924,"50MP Camera, 6000mAh Battery, 5G",35,111156,4.7
1925,Asus Laptop Model 1925,"Ryzen 5, 8GB RAM, 512GB SSD",39,40448,3.8
1926,Xiaomi Mobile Model 1926,"108MP Camera, 5000mAh Battery, 5G",14,21653,3.2
1927,Sony Smartwatch Model 1927,"SpO2, LCD Display",30,34099,4.7
1928,Lenovo Smartwatch Model 1928,"SpO2, LCD Display",30,86406,3.4
1929,HP Laptop Model 1929,"i5, 16GB RAM, 256GB SSD",39,128364,4.3
1930,Acer Laptop Model 1930,"Ryzen 5, 8GB RAM, 512GB SSD",24,81570,4.2
1931,Apple Mobile Model 1931,"64MP Camera, 6000mAh Battery, 5G",6,139916,5.0
1932,Samsung Laptop Model 1932,"Ryzen 7, 32GB RAM, 1TB SSD",39,101678,3.9
1933,Lenovo Laptop Model 1933,"i7, 32GB RAM, 1TB SSD",30,58273,4.2
1934,Lenovo Mobile Model 1934,"108MP Camera, 5000mAh Battery, 5G",20,118080,3.8
1935,Samsung Mobile Model 1935,"64MP Camera, 6000mAh Battery, 5G",11,65900,4.9
1936,HP Laptop Model 1936,"Ryzen 5, 32GB RAM, 512GB SSD",23,10138,3.5
1937,Sony Laptop Model 1937,"i5, 16GB RAM, 256GB SSD",21,135864,4.9
1938,Sony Mobile Model 1938,"50MP Camera, 6000mAh Battery, 5G",16,19508,3.3
1939,Asus Laptop Model 1939,"i5, 8GB RAM, 512GB SSD",45,107229,4.3
1940,Lenovo Mobile Model 1940,"50MP Camera, 5000mAh Battery, 5G",28,68344,4.1
1941,Lenovo Smartwatch Model 1941,"SpO2, AMOLED Display",10,31048,4.1
1942,Samsung Laptop Model 1942,"Ryzen 7, 32GB RAM, 1TB SSD",25,49582,4.0
1943,Dell Smartwatch Model 1943,"GPS, LCD Display",45,122037,3.9
1944,Xiaomi Smartwatch Model 1944,"GPS, AMOLED Display",13,19690,3.4
1945,HP Laptop Model 1945,"i5, 8GB RAM, 256GB SSD",23,20391,4.7
1946,Lenovo Smartwatch Model 1946,"GPS, LCD Display",13,114137,4.2
1947,Apple Mobile Model 1947,"50MP Camera, 6000mAh Battery, 5G",45,25723,4.1
1948,OnePlus Mobile Model 1948,"108MP Camera, 6000mAh Battery, 5G",33,92359,4.1
1949,Xiaomi Laptop Model 1949,"i7, 16GB RAM, 256GB SSD",10,84215,4.5
1950,Apple Laptop Model 1950,"i7, 8GB RAM, 256GB SSD",33,50499,3.3
1951,Acer Mobile Model 1951,"64MP Camera, 5000mAh Battery, 5G",24,126682,3.4
1952,Samsung Mobile Model 1952,"108MP Camera, 4000mAh Battery, 5G",32,72394,4.4
1953,Apple Laptop Model 1953,"Ryzen 7, 8GB RAM, 1TB SSD",30,29875,4.6
1954,Lenovo Smartwatch Model 1954,"SpO2, AMOLED Display",14,78540,4.4
1955,Acer Smartwatch Model 1955,"GPS, LCD Display",21,63078,5.0
1956,Apple Smartwatch Model 1956,"GPS, AMOLED Display",21,47134,3.2
1957,Samsung Mobile Model 1957,"108MP Camera, 5000mAh Battery, 5G",35,117801,4.3
1958,Asus Laptop Model 1958,"i7, 16GB RAM, 256GB SSD",29,120167,4.0
1959,Asus Mobile Model 1959,"108MP Camera, 5000mAh Battery, 5G",19,103412,3.4
1960,HP Smartwatch Model 1960,"Heart Rate, AMOLED Display",14,140013,4.1
1961,Sony Mobile Model 1961,"108MP Camera, 4000mAh Battery, 5G",18,97918,4.8
1962,Lenovo Mobile Model 1962,"108MP Camera, 4000mAh Battery, 5G",22,50521,3.2
1963,Xiaomi Laptop Model 1963,"i5, 16GB RAM, 256GB SSD",14,39829,3.7
1964,Xiaomi Laptop Model 1964,"Ryzen 5, 16GB RAM, 512GB SSD",48,20222,4.2
1965,Asus Mobile Model 1965,"108MP Camera, 5000mAh Battery, 5G",25,115155,4.9
1966,Xiaomi Mobile Model 1966,"64MP Camera, 4000mAh Battery, 5G",22,104517,3.1
1967,HP Mobile Model 1967,"64MP Camera, 4000mAh Battery, 5G",10,40189,3.9
1968,Sony Laptop Model 1968,"Ryzen 7, 8GB RAM, 1TB SSD",20,130361,4.3
1969,Acer Smartwatch Model 1969,"GPS, AMOLED Display",15,17814,3.6
1970,Sony Mobile Model 1970,"108MP Camera, 4000mAh Battery, 5G",7,20516,3.8
1971,Xiaomi Smartwatch Model 1971,"GPS, LCD Display",22,120249,3.6
1972,HP Mobile Model 1972,"50MP Camera, 5000mAh Battery, 5G",43,74810,3.5
1973,Acer Smartwatch Model 1973,"GPS, AMOLED Display",43,80669,4.4
1974,Samsung Laptop Model 1974,"i7, 32GB RAM, 256GB SSD",5,119588,4.5
1975,Lenovo Laptop Model 1975,"Ryzen 7, 32GB RAM, 256GB SSD",6,132442,4.4
1976,Asus Mobile Model 1976,"64MP Camera, 4000mAh Battery, 5G",41,30406,3.5
1977,Apple Laptop Model 1977,"i5, 8GB RAM, 1TB SSD",17,55223,4.7
1978,HP Mobile Model 1978,"50MP Camera, 4000mAh Battery, 5G",47,43626,4.4
1979,Lenovo Mobile Model 1979,"64MP Camera, 5000mAh Battery, 5G",49,114451,4.6
1980,Sony Mobile Model 1980,"108MP Camera, 6000mAh Battery, 5G",30,69515,3.1
1981,HP Laptop Model 1981,"Ryzen 5, 16GB RAM, 1TB SSD",31,89921,3.5
1982,Xiaomi Mobile Model 1982,"64MP Camera, 6000mAh Battery, 5G",47,90465,3.0
1983,Apple Smartwatch Model 1983,"Heart Rate, AMOLED Display",26,146731,4.2
1984,HP Smartwatch Model 1984,"SpO2, LCD Display",6,16072,3.7
1985,Sony Laptop Model 1985,"Ryzen 7, 32GB RAM, 1TB SSD",44,135933,3.7
1986,HP Smartwatch Model 1986,"GPS, LCD Display",34,142989,4.0
1987,Lenovo Mobile Model 1987,"108MP Camera, 5000mAh Battery, 5G",41,38787,3.7
1988,Dell Smartwatch Model 1988,"Heart Rate, LCD Display",8,39987,4.3
1989,Asus Smartwatch Model 1989,"GPS, LCD Display",13,11883,4.7
1990,Samsung Laptop Model 1990,"Ryzen 7, 8GB RAM, 256GB SSD",5,38411,3.6
1991,Acer Mobile Model 1991,"64MP Camera, 5000mAh Battery, 5G",50,64741,4.8
1992,Sony Smartwatch Model 1992,"GPS, AMOLED Display",8,50747,4.9
1993,Xiaomi Mobile Model 1993,"64MP Camera, 6000mAh Battery, 5G",50,132575,4.3
1994,Apple Mobile Model 1994,"64MP Camera, 5000mAh Battery, 5G",20,75134,4.7
1995,Dell Mobile Model 1995,"108MP Camera, 5000mAh Battery, 5G",50,129085,3.7
1996,Apple Mobile Model 1996,"64MP Camera, 5000mAh Battery, 5G",24,120059,4.9
1997,Samsung Laptop Model 1997,"i5, 16GB RAM, 512GB SSD",17,22093,3.6
1998,Sony Mobile Model 1998,"64MP Camera, 6000mAh Battery, 5G",19,41138,4.3
1999,Acer Mobile Model 1999,"108MP Camera, 4000mAh Battery, 5G",34,74214,4.5
2000,Asus Laptop Model 2000,"Ryzen 7, 32GB RAM, 256GB SSD",36,130137,3.4
2001,OnePlus Laptop Model 2001,"i5, 8GB RAM, 512GB SSD",11,58490,4.9
2002,Samsung Laptop Model 2002,"i5, 8GB RAM, 256GB SSD",30,119663,3.8
2003,HP Smartwatch Model 2003,"Heart Rate, AMOLED Display",15,19023,4.8
2004,Asus Laptop Model 2004,"Ryzen 5, 8GB RAM, 512GB SSD",31,108239,3.4
2005,HP Mobile Model 2005,"108MP Camera, 6000mAh Battery, 5G",33,48010,4.5
2006,Asus Smartwatch Model 2006,"GPS, AMOLED Display",22,72066,3.9
2007,Lenovo Laptop Model 2007,"i5, 8GB RAM, 512GB SSD",37,57178,4.7
2008,Dell Smartwatch Model 2008,"SpO2, AMOLED Display",25,91482,4.6
2009,Lenovo Smartwatch Model 2009,"GPS, LCD Display",37,53880,4.7
2010,OnePlus Mobile Model 2010,"64MP Camera, 4000mAh Battery, 5G",29,59148,4.3
2011,Asus Mobile Model 2011,"50MP Camera, 6000mAh Battery, 5G",36,124215,3.7
2012,HP Smartwatch Model 2012,"SpO2, AMOLED Display",6,65505,3.4
2013,OnePlus Mobile Model 2013,"64MP Camera, 5000mAh Battery, 5G",39,124041,3.2
2014,Dell Laptop Model 2014,"i5, 32GB RAM, 1TB SSD",33,17395,3.0
2015,OnePlus Smartwatch Model 2015,"Heart Rate, AMOLED Display",26,133382,3.6
2016,Xiaomi Laptop Model 2016,"i7, 8GB RAM, 1TB SSD",11,132004,4.7
2017,OnePlus Smartwatch Model 2017,"GPS, AMOLED Display",44,130307,3.7
2018,Lenovo Smartwatch Model 2018,"GPS, LCD Display",34,43132,3.5
2019,Samsung Laptop Model 2019,"i5, 32GB RAM, 512GB SSD",18,121418,4.5
2020,Lenovo Laptop Model 2020,"i7, 8GB RAM, 256GB SSD",42,110914,4.3
2021,Xiaomi Laptop Model 2021,"Ryzen 7, 32GB RAM, 512GB SSD",42,19398,4.0
2022,Dell Smartwatch Model 2022,"Heart Rate, LCD Display",14,132498,5.0
2023,Dell Mobile Model 2023,"108MP Camera, 4000mAh Battery, 5G",8,137751,4.2
2024,Samsung Laptop Model 2024,"Ryzen 5, 8GB RAM, 1TB SSD",41,99629,3.9
2025,HP Smartwatch Model 2025,"SpO2, LCD Display",18,51758,3.6
2026,Apple Smartwatch Model 2026,"GPS, LCD Display",7,13286,3.9
2027,HP Laptop Model 2027,"Ryzen 5, 32GB RAM, 1TB SSD",11,37717,3.6
2028,Samsung Smartwatch Model 2028,"GPS, LCD Display",32,147018,3.7
2029,Xiaomi Mobile Model 2029,"108MP Camera, 6000mAh Battery, 5G",18,110297,4.7
2030,Asus Laptop Model 2030,"i5, 8GB RAM, 256GB SSD",26,146523,4.5
2031,Dell Smartwatch Model 2031,"GPS, AMOLED Display",37,102977,3.9
2032,Acer Laptop Model 2032,"Ryzen 5, 8GB RAM, 256GB SSD",6,88952,4.5
2033,Acer Laptop Model 2033,"i5, 8GB RAM, 256GB SSD",5,50560,4.7
2034,Sony Smartwatch Model 2034,"Heart Rate, LCD Display",41,61022,4.0
2035,OnePlus Laptop Model 2035,"Ryzen 7, 16GB RAM, 512GB SSD",26,73194,4.5
2036,Asus Laptop Model 2036,"i7, 32GB RAM, 1TB SSD",44,106998,4.8
2037,Apple Laptop Model 2037,"Ryzen 5, 8GB RAM, 1TB SSD",8,91538,3.4
2038,Asus Mobile Model 2038,"50MP Camera, 5000mAh Battery, 5G",47,82293,4.4
2039,Apple Mobile Model 2039,"108MP Camera, 5000mAh Battery, 5G",40,91405,3.3
2040,Sony Smartwatch Model 2040,"SpO2, AMOLED Display",37,82579,3.9
2041,OnePlus Laptop Model 2041,"i7, 8GB RAM, 1TB SSD",23,67922,5.0
2042,Dell Laptop Model 2042,"Ryzen 7, 16GB RAM, 1TB SSD",11,45240,3.9
2043,Samsung Smartwatch Model 2043,"SpO2, LCD Display",50,57414,4.7
2044,Asus Mobile Model 2044,"64MP Camera, 6000mAh Battery, 5G",27,98091,3.2
2045,Asus Smartwatch Model 2045,"Heart Rate, AMOLED Display",11,103693,3.5
2046,Asus Smartwatch Model 2046,"GPS, AMOLED Display",18,112415,3.7
2047,Asus Laptop Model 2047,"i5, 32GB RAM, 1TB SSD",33,75793,3.5
2048,OnePlus Laptop Model 2048,"i7, 32GB RAM, 1TB SSD",41,12589,4.9
2049,Samsung Mobile Model 2049,"50MP Camera, 4000mAh Battery, 5G",6,35581,3.9
2050,Asus Smartwatch Model 2050,"SpO2, AMOLED Display",45,133092,4.4
2051,Lenovo Mobile Model 2051,"64MP Camera, 4000mAh Battery, 5G",23,117257,4.9
2052,Dell Mobile Model 2052,"50MP Camera, 4000mAh Battery, 5G",7,25716,4.7
2053,OnePlus Mobile Model 2053,"108MP Camera, 4000mAh Battery, 5G",45,15723,3.6
2054,Acer Smartwatch Model 2054,"Heart Rate, LCD Display",41,31077,3.2
2055,Sony Smartwatch Model 2055,"GPS, LCD Display",28,28358,4.3
2056,Samsung Laptop Model 2056,"Ryzen 5, 16GB RAM, 1TB SSD",26,34399,3.6
2057,Samsung Laptop Model 2057,"Ryzen 5, 32GB RAM, 1TB SSD",43,43174,4.4
2058,Xiaomi Smartwatch Model 2058,"Heart Rate, AMOLED Display",5,47138,3.1
2059,Samsung Mobile Model 2059,"108MP Camera, 5000mAh Battery, 5G",6,17302,3.3
2060,Samsung Smartwatch Model 2060,"GPS, AMOLED Display",13,128159,3.1
2061,Lenovo Mobile Model 2061,"50MP Camera, 6000mAh Battery, 5G",10,148620,3.0
2062,Samsung Smartwatch Model 2062,"SpO2, LCD Display",25,140330,4.1
2063,HP Smartwatch Model 2063,"SpO2, LCD Display",18,61478,5.0
2064,Acer Mobile Model 2064,"50MP Camera, 5000mAh Battery, 5G",28,7851,4.5
2065,Sony Laptop Model 2065,"Ryzen 5, 8GB RAM, 512GB SSD",49,89476,4.5
2066,Acer Mobile Model 2066,"50MP Camera, 5000mAh Battery, 5G",5,48390,3.2
2067,Asus Smartwatch Model 2067,"GPS, AMOLED Display",37,25905,3.5
2068,HP Laptop Model 2068,"i5, 16GB RAM, 512GB SSD",45,20471,4.5
2069,Sony Smartwatch Model 2069,"GPS, AMOLED Display",41,65022,4.6
2070,Sony Mobile Model 2070,"108MP Camera, 5000mAh Battery, 5G",21,62523,3.5
2071,Dell Mobile Model 2071,"64MP Camera, 4000mAh Battery, 5G",20,149102,4.6
2072,Samsung Mobile Model 2072,"108MP Camera, 6000mAh Battery, 5G",14,66639,4.6
2073,Acer Laptop Model 2073,"i7, 8GB RAM, 1TB SSD",33,33461,3.2
2074,OnePlus Smartwatch Model 2074,"SpO2, LCD Display",17,31111,4.8
2075,Sony Laptop Model 2075,"i7, 32GB RAM, 256GB SSD",7,104564,4.4
2076,Samsung Smartwatch Model 2076,"Heart Rate, AMOLED Display",43,42577,3.6
2077,Acer Smartwatch Model 2077,"Heart Rate, LCD Display",23,115264,4.3
2078,HP Smartwatch Model 2078,"GPS, LCD Display",38,148773,4.0
2079,Xiaomi Mobile Model 2079,"64MP Camera, 6000mAh Battery, 5G",44,87219,4.9
2080,Asus Mobile Model 2080,"108MP Camera, 5000mAh Battery, 5G",9,120834,4.6
2081,Samsung Mobile Model 2081,"108MP Camera, 4000mAh Battery, 5G",20,5332,4.6
2082,Lenovo Smartwatch Model 2082,"SpO2, LCD Display",9,73369,4.6
2083,Acer Mobile Model 2083,"50MP Camera, 4000mAh Battery, 5G",5,65208,3.9
2084,Lenovo Smartwatch Model 2084,"SpO2, LCD Display",47,70640,4.9
2085,Dell Smartwatch Model 2085,"Heart Rate, LCD Display",5,99537,3.9
2086,OnePlus Laptop Model 2086,"Ryzen 7, 32GB RAM, 256GB SSD",7,105183,4.6
2087,Acer Smartwatch Model 2087,"GPS, LCD Display",10,131068,3.9
2088,Lenovo Mobile Model 2088,"108MP Camera, 5000mAh Battery, 5G",7,62918,3.9
2089,Dell Mobile Model 2089,"108MP Camera, 5000mAh Battery, 5G",35,144594,3.1
2090,HP Laptop Model 2090,"i7, 8GB RAM, 256GB SSD",32,42583,3.4
2091,HP Mobile Model 2091,"64MP Camera, 4000mAh Battery, 5G",50,35785,4.2
2092,Lenovo Smartwatch Model 2092,"GPS, AMOLED Display",48,77692,4.8
2093,Apple Laptop Model 2093,"i5, 16GB RAM, 512GB SSD",18,49160,4.9
2094,HP Laptop Model 2094,"Ryzen 5, 8GB RAM, 512GB SSD",40,36569,5.0
2095,Xiaomi Mobile Model 2095,"50MP Camera, 6000mAh Battery, 5G",33,23338,3.7
2096,Samsung Smartwatch Model 2096,"SpO2, AMOLED Display",13,47590,4.6
2097,Dell Mobile Model 2097,"64MP Camera, 5000mAh Battery, 5G",45,64128,4.4
2098,Acer Mobile Model 2098,"50MP Camera, 6000mAh Battery, 5G",23,88846,3.6
2099,Apple Mobile Model 2099,"108MP Camera, 6000mAh Battery, 5G",31,124104,3.6
2100,Apple Mobile Model 2100,"64MP Camera, 5000mAh Battery, 5G",30,135255,3.5
2101,Samsung Mobile Model 2101,"64MP Camera, 5000mAh Battery, 5G",7,28797,3.1
2102,HP Laptop Model 2102,"i7, 8GB RAM, 512GB SSD",28,32283,4.5
2103,HP Laptop Model 2103,"i5, 32GB RAM, 1TB SSD",50,36545,4.4
2104,Dell Smartwatch Model 2104,"SpO2, LCD Display",40,20629,3.1
2105,Lenovo Laptop Model 2105,"Ryzen 7, 8GB RAM, 1TB SSD",24,118484,3.4
2106,Acer Smartwatch Model 2106,"GPS, LCD Display",10,35698,3.8
2107,Acer Mobile Model 2107,"108MP Camera, 6000mAh Battery, 5G",44,26403,3.1
2108,OnePlus Smartwatch Model 2108,"SpO2, LCD Display",10,26241,3.2
2109,Dell Smartwatch Model 2109,"Heart Rate, LCD Display",31,97449,4.5
2110,OnePlus Smartwatch Model 2110,"GPS, AMOLED Display",29,119387,4.4
2111,OnePlus Mobile Model 2111,"64MP Camera, 4000mAh Battery, 5G",14,29979,4.8
2112,Apple Mobile Model 2112,"108MP Camera, 4000mAh Battery, 5G",22,47789,4.8
2113,HP Mobile Model 2113,"108MP Camera, 6000mAh Battery, 5G",35,140511,3.2
2114,Dell Mobile Model 2114,"108MP Camera, 4000mAh Battery, 5G",33,60500,4.0
2115,OnePlus Laptop Model 2115,"Ryzen 7, 8GB RAM, 256GB SSD",37,55570,4.1
2116,Lenovo Laptop Model 2116,"i7, 32GB RAM, 512GB SSD",18,80479,3.2
2117,Samsung Mobile Model 2117,"64MP Camera, 4000mAh Battery, 5G",35,29518,4.0
2118,Xiaomi Mobile Model 2118,"108MP Camera, 5000mAh Battery, 5G",7,34472,3.8
2119,HP Mobile Model 2119,"108MP Camera, 4000mAh Battery, 5G",16,27774,3.5
2120,HP Laptop Model 2120,"Ryzen 7, 32GB RAM, 256GB SSD",31,32905,4.0
2121,Sony Laptop Model 2121,"Ryzen 7, 32GB RAM, 1TB SSD",8,98422,4.4
2122,HP Mobile Model 2122,"64MP Camera, 5000mAh Battery, 5G",25,58302,3.6
2123,Acer Smartwatch Model 2123,"Heart Rate, AMOLED Display",21,31578,3.9
2124,Samsung Smartwatch Model 2124,"SpO2, LCD Display",31,113780,3.7
2125,Xiaomi Laptop Model 2125,"Ryzen 5, 16GB RAM, 1TB SSD",21,65319,4.6
2126,Samsung Mobile Model 2126,"50MP Camera, 5000mAh Battery, 5G",23,146472,3.1
2127,Samsung Laptop Model 2127,"i7, 16GB RAM, 256GB SSD",22,26150,3.7
2128,Lenovo Mobile Model 2128,"64MP Camera, 5000mAh Battery, 5G",44,9011,3.7
2129,Acer Laptop Model 2129,"Ryzen 5, 32GB RAM, 256GB SSD",32,85887,5.0
2130,OnePlus Smartwatch Model 2130,"Heart Rate, AMOLED Display",24,106367,4.5
2131,Asus Smartwatch Model 2131,"Heart Rate, LCD Display",36,70605,3.9
2132,Samsung Mobile Model 2132,"108MP Camera, 5000mAh Battery, 5G",30,123765,3.2
2133,Acer Mobile Model 2133,"50MP Camera, 4000mAh Battery, 5G",38,137996,3.6
2134,OnePlus Mobile Model 2134,"108MP Camera, 4000mAh Battery, 5G",13,105945,3.6
2135,OnePlus Smartwatch Model 2135,"SpO2, LCD Display",39,141842,3.9
2136,Samsung Mobile Model 2136,"108MP Camera, 4000mAh Battery, 5G",43,80979,4.4
2137,Dell Mobile Model 2137,"64MP Camera, 4000mAh Battery, 5G",33,38595,3.4
2138,Apple Smartwatch Model 2138,"GPS, LCD Display",9,86225,4.4
2139,Dell Mobile Model 2139,"108MP Camera, 5000mAh Battery, 5G",32,86506,3.6
2140,Asus Laptop Model 2140,"i5, 32GB RAM, 256GB SSD",30,119325,3.7
2141,Acer Smartwatch Model 2141,"SpO2, LCD Display",11,28864,4.3
2142,Dell Mobile Model 2142,"50MP Camera, 4000mAh Battery, 5G",8,21314,3.8
2143,Acer Mobile Model 2143,"108MP Camera, 6000mAh Battery, 5G",7,27067,4.0
2144,Asus Smartwatch Model 2144,"SpO2, LCD Display",10,15853,4.3
2145,Lenovo Smartwatch Model 2145,"GPS, LCD Display",35,13238,4.2
2146,Apple Laptop Model 2146,"i5, 32GB RAM, 512GB SSD",30,66875,3.6
2147,Acer Laptop Model 2147,"i5, 32GB RAM, 512GB SSD",12,46901,4.1
2148,Samsung Laptop Model 2148,"i5, 8GB RAM, 1TB SSD",47,136697,4.8
2149,Xiaomi Laptop Model 2149,"i7, 32GB RAM, 256GB SSD",10,14581,3.7
2150,Lenovo Smartwatch Model 2150,"GPS, LCD Display",26,95707,4.8
2151,Acer Laptop Model 2151,"i5, 8GB RAM, 1TB SSD",29,10767,3.1
2152,Asus Smartwatch Model 2152,"GPS, AMOLED Display",37,116310,4.3
2153,Apple Smartwatch Model 2153,"Heart Rate, LCD Display",15,78059,3.4
2154,OnePlus Mobile Model 2154,"50MP Camera, 4000mAh Battery, 5G",49,99767,4.7
2155,HP Mobile Model 2155,"64MP Camera, 5000mAh Battery, 5G",8,29739,4.0
2156,Xiaomi Mobile Model 2156,"64MP Camera, 4000mAh Battery, 5G",47,96893,4.4
2157,Sony Laptop Model 2157,"Ryzen 7, 32GB RAM, 1TB SSD",45,26900,4.6
2158,Lenovo Mobile Model 2158,"64MP Camera, 6000mAh Battery, 5G",15,139126,4.2
2159,Xiaomi Laptop Model 2159,"i5, 32GB RAM, 256GB SSD",29,60142,4.7
2160,Acer Laptop Model 2160,"i5, 32GB RAM, 256GB SSD",7,104642,4.8
2161,Asus Laptop Model 2161,"i5, 32GB RAM, 1TB SSD",39,45606,3.1
2162,Acer Smartwatch Model 2162,"SpO2, AMOLED Display",28,15653,3.7
2163,Asus Laptop Model 2163,"Ryzen 5, 32GB RAM, 1TB SSD",7,66905,4.9
2164,Sony Laptop Model 2164,"i5, 8GB RAM, 256GB SSD",7,108537,3.9
2165,HP Mobile Model 2165,"64MP Camera, 5000mAh Battery, 5G",7,141474,4.0
2166,Dell Smartwatch Model 2166,"Heart Rate, LCD Display",41,103776,3.9
2167,Lenovo Laptop Model 2167,"Ryzen 7, 32GB RAM, 256GB SSD",47,123410,4.6
2168,Sony Smartwatch Model 2168,"SpO2, LCD Display",16,93083,3.8
2169,Apple Mobile Model 2169,"50MP Camera, 6000mAh Battery, 5G",45,16019,3.3
2170,Xiaomi Smartwatch Model 2170,"SpO2, AMOLED Display",12,146198,3.6
2171,Dell Mobile Model 2171,"64MP Camera, 6000mAh Battery, 5G",39,132912,3.2
2172,Dell Smartwatch Model 2172,"SpO2, AMOLED Display",16,92082,3.3
2173,HP Mobile Model 2173,"108MP Camera, 5000mAh Battery, 5G",28,68331,4.4
2174,HP Mobile Model 2174,"64MP Camera, 5000mAh Battery, 5G",8,84350,4.8
2175,Asus Mobile Model 2175,"50MP Camera, 5000mAh Battery, 5G",14,13380,4.1
2176,Samsung Mobile Model 2176,"108MP Camera, 5000mAh Battery, 5G",40,11737,3.7
